laptop_specs_id,laptop_specs_source,laptop_specs_brand,laptop_specs_name,laptop_specs_cpu,laptop_specs_vga,laptop_specs_ram_amount,laptop_specs_ram_type,laptop_specs_storage_amount,laptop_specs_storage_type,laptop_specs_webcam_resolution,laptop_specs_screen_size,laptop_specs_screen_resolution,laptop_specs_screen_refresh_rate,laptop_specs_screen_brightness,laptop_specs_battery_capacity,laptop_specs_battery_cells,laptop_specs_weight,laptop_specs_default_os,laptop_specs_warranty,laptop_specs_price,laptop_specs_width,laptop_specs_depth,laptop_specs_height,laptop_specs_number_usb_a_ports,laptop_specs_number_usb_c_ports,laptop_specs_number_hdmi_ports,laptop_specs_number_ethernet_ports,laptop_specs_number_audio_jacks,cpu_specs_name,cpu_specs_performance_clockspeed,cpu_specs_performance_turbospeed,cpu_specs_performance_cores,cpu_specs_performance_threads,cpu_specs_efficient_clockspeed,cpu_specs_efficient_turbospeed,cpu_specs_efficient_cores,cpu_specs_efficient_threads,cpu_specs_tdp,cpu_specs_multithread_rating,cpu_specs_single_thread_rating,cpu_specs_l1_instruction_cache,cpu_specs_l1_data_cache,cpu_specs_l2_cache,cpu_specs_l3_cache,cpu_specs_eff_l1_instruction_cache,cpu_specs_eff_l1_data_cache,cpu_specs_eff_l2_cache,cpu_specs_integer_math,cpu_specs_floating_point_math,cpu_specs_find_prime_numbers,cpu_specs_random_string_sorting,cpu_specs_data_encryption,cpu_specs_data_compression,cpu_specs_physics,cpu_specs_extended_instructions,cpu_specs_single_thread,gpu_specs_name,gpu_specs_avg_g3d_mark,gpu_specs_bus_interface,gpu_specs_max_memory_size,gpu_specs_core_clock,gpu_specs_max_direct,gpu_specs_open_gl,gpu_specs_max_tdp,gpu_specs_test_directx_9,gpu_specs_test_directx_10,gpu_specs_test_directx_11,gpu_specs_test_directx_12,gpu_specs_test_gpu_compute
531,phongvu,msi,laptop gaming msi stealth 16 ai studio a1vgg-240vn (ultra 7-155h/ram 32gb/2tb ssd/ windows 11),intel core ultra 7 155h,geforce rtx 4070,32.0,ddr5,2048.0,ssd,yes,16.0,2560x1600,240.0,,99.0,4.0,2.0,windows 11 home,24.0,64990000,35.58,25.97,1.99,0.0,1.0,1.0,0.0,0.0,intel core ultra 7 155h,3.80,4.90,6,12,0.90,3.80,10.0,10.0,28.00,25114,3523,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,88381,64685,114,31400,16655,279971,1775,16443,3523,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
532,phongvu,asus,laptop asus vivobook s 14 oled s5406ma-pp219ws (ultra 5-125h),intel core ultra 5 125h,,16.0,ddr5,512.0,ssd,yes,14.0,2880x1800,,600.0,75.0,4.0,1.3,windows 11 home,24.0,26990000,31.05,22.19,1.59,0.0,2.0,1.0,0.0,0.0,intel core ultra 5 125h,3.30,4.50,4,8,2.30,3.60,10.0,10.0,28.00,22301,3501,4 x 64 kb,4 x 48 kb,7 x 2048 kb,18 mb,10 x 64 kb,10 x 32 kb,,72517,53887,90,29005,15271,253186,1541,14647,3501,,,,,,,,,,,,,
533,phongvu,asus,laptop asus zenbook 14 oled ux3405ma-pp475w (ultra 9-185h/ ram 32gb/ onboard graphics/ 1tb ssd/ windows 11),intel core ultra 9 185h,,32.0,ddr5,1024.0,ssd,yes,14.0,2880x1800,120.0,600.0,75.0,4.0,1.2,windows 11 home,24.0,34890000,31.24,22.01,1.49,0.0,1.0,1.0,0.0,0.0,intel core ultra 9 185h,2.30,5.10,6,12,1.80,3.80,10.0,10.0,45.00,29319,3702,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,99135,73478,124,38235,19907,340819,1988,20244,3702,,,,,,,,,,,,,
534,phongvu,hp,laptop hp victus 16-s0144ax - 9q991pa (ryzen 5 7640hs/ ram 32gb/ geforce rtx™ 4050/ 512gb ssd/ windows 11),amd ryzen 5 7640hs,geforce rtx 4050,16.0,ddr5,512.0,ssd,yes,16.1,1920x1080,144.0,250.0,70.0,4.0,2.3,windows 11 home,12.0,30490000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,amd ryzen 5 7640hs,4.30,5.00,6,12,,,,,54.00,23006,3632,6 x 32 kb,6 x 32 kb,6 x 1024 kb,16 mb,,,,73805,45544,78,30126,15925,272254,1175,20780,3632,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
535,phongvu,dell,laptop dell gaming g15 5530 (g15-5530-i9h161w11gr4060) (i9-13900hx/ ram 16gb/ geforce rtx™ 4060/ 1tb ssd/ windows 11 + office),intel core i9 13900hx,geforce rtx 4060,8.0,ddr5,1024.0,ssd,yes,15.6,1920x1080,165.0,,56.0,3.0,2.6,windows 11 home,12.0,46190000,35.73,27.45,2.61,0.0,1.0,1.0,0.0,0.0,intel core i9 13900hx,2.20,5.40,8,16,1.60,3.90,16.0,16.0,55.00,44116,4123,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,159985,112944,195,60702,33080,545227,2718,31300,4123,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
536,phongvu,lenovo,laptop lenovo ideapad slim 5 14imh9 - 83da006uvn (ultra 7-155h/ ram 16gb/ onboard graphics/ 512gb ssd/ windows 11),intel core ultra 7 155h,,16.0,ddr5,512.0,ssd,yes,14.0,1920x1200,,400.0,57.0,3.0,1.5,windows 11 home,24.0,25690000,31.2,22.1,1.69,0.0,2.0,1.0,0.0,0.0,intel core ultra 7 155h,3.80,4.90,6,12,0.90,3.80,10.0,10.0,28.00,25114,3523,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,88381,64685,114,31400,16655,279971,1775,16443,3523,,,,,,,,,,,,,
537,phongvu,lenovo,laptop lenovo ideapad 3 14iau7 - 82rj00f9vn (i3-1215u/ ram 16gb/ onboard graphics/ 512gb ssd/ windows 11),intel core i3 1215u,,16.0,ddr4,512.0,ssd,yes,14.0,1920x1080,,300.0,45.0,4.0,1.4,windows 11 home,24.0,13390000,32.42,21.57,1.99,0.0,1.0,1.0,0.0,0.0,intel core i3 1215u,1.20,4.40,2,4,0.90,3.30,4.0,4.0,15.00,10846,3297,2 x 32 kb,2 x 48 kb,2 x 1280 kb,10 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,36592,26189,34,13414,7301,121129,617,7105,3297,,,,,,,,,,,,,
538,phongvu,lenovo,laptop lenovo loq 15ahp9 - 83dx0085vn (ryzen 7 8845hs/ram 16gb/geforce rtx 4060/512gb ssd/windows 11),amd ryzen 7 8845hs,geforce rtx 4060,16.0,ddr5,512.0,ssd,yes,15.6,1920x1080,144.0,300.0,60.0,,2.4,windows 11 home,24.0,33990000,35.99,25.87,2.39,0.0,1.0,1.0,0.0,0.0,amd ryzen 7 8845hs,3.80,5.10,8,16,,,,,45.00,28820,3770,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,99823,60655,87,40633,20762,351350,1350,26137,3770,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
539,phongvu,lenovo,laptop lenovo ideapad 3 15iau7 - 82rk015avn (i3-1215u) (xám),intel core i3 1215u,,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,,300.0,45.0,,1.6,windows 11 home,24.0,11990000,35.92,23.65,1.99,0.0,1.0,1.0,0.0,0.0,intel core i3 1215u,1.20,4.40,2,4,0.90,3.30,4.0,4.0,15.00,10846,3297,2 x 32 kb,2 x 48 kb,2 x 1280 kb,10 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,36592,26189,34,13414,7301,121129,617,7105,3297,,,,,,,,,,,,,
540,phongvu,lenovo,laptop lenovo ideapad slim 3 15abr8 - 82xm00ehvn (xám),amd ryzen 7 7730u,,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,,300.0,47.0,,1.6,windows 11 home,24.0,14490000,35.93,23.5,1.79,0.0,1.0,1.0,0.0,0.0,amd ryzen 7 7730u,2.00,4.50,8,16,,,,,15.00,18610,3064,8 x 32 kb,8 x 32 kb,8 x 512 kb,16 mb,,,,74843,39275,47,24239,14864,230713,793,14907,3064,,,,,,,,,,,,,
541,phongvu,asus,laptop gaming asus tuf gaming f15 fx507vv-lp181w (i7-13620h/ram 32gb/geforce rtx 4060/512gb ssd/ windows 11),intel core i7 13620h,geforce rtx 4060,16.0,ddr5,512.0,ssd,yes,15.6,1920x1080,144.0,250.0,90.0,4.0,2.2,windows 11 home,24.0,31990000,35.4,25.1,2.49,0.0,1.0,1.0,0.0,0.0,intel core i7 13620h,2.40,4.90,6,12,1.80,3.60,4.0,4.0,45.00,24850,3689,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,84451,62278,100,29800,16091,290251,1678,18001,3689,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
542,phongvu,msi,laptop msi creator 16 ai studio a1vhg-079vn (ultra 9-185h/ ram 64gb/ geforce rtx™ 4080/ 2tb ssd/ windows 11),intel core ultra 9 185h,geforce rtx 4080,32.0,ddr5,2048.0,ssd,yes,16.0,3840x2400,120.0,,99.0,4.0,2.0,windows 11 home,24.0,89990000,35.58,25.97,1.99,0.0,1.0,1.0,0.0,0.0,intel core ultra 9 185h,2.30,5.10,6,12,1.80,3.80,10.0,10.0,45.00,29319,3702,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,99135,73478,124,38235,19907,340819,1988,20244,3702,geforce rtx 4080,25099.0,pcie 4.0 x16,12288.0,1860.0,12_2,4.6,150.0,286.0,161.0,248.0,96.0,11446.0
543,phongvu,msi,laptop msi creator 16 ai studio a1vig-078vn (ultra 9-185h/ ram 64gb/ geforce rtx™ 4090/ 2tb ssd/ windows 11),intel core ultra 9 185h,geforce rtx 4090,32.0,ddr5,2048.0,ssd,yes,16.0,3840x2400,120.0,,99.0,4.0,2.0,windows 11 home,24.0,17990000,35.58,25.97,1.99,0.0,1.0,1.0,0.0,0.0,intel core ultra 9 185h,2.30,5.10,6,12,1.80,3.80,10.0,10.0,45.00,29319,3702,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,99135,73478,124,38235,19907,340819,1988,20244,3702,geforce rtx 4090,27668.0,pcie 4.0 x16,16384.0,1455.0,12_2,4.6,150.0,314.0,181.0,270.0,106.0,12653.0
544,phongvu,acer,laptop acer aspire 15 - a15-51p-53t8 (core 5 120u) (xám),intel core 5 120u,,16.0,ddr5,512.0,ssd,yes,15.6,1920x1080,,300.0,50.0,3.0,1.8,windows 11 home,12.0,15290000,36.29,23.75,1.89,2.0,0.0,1.0,0.0,0.0,intel core 5 120u,1.40,5.00,2,4,0.90,3.80,8.0,8.0,15.00,16587,3761,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,58212,40035,61,20789,11586,183090,1019,10085,3761,,,,,,,,,,,,,
545,phongvu,msi,laptop msi sword 16 hx b14vgkg-038vn (i7-14700hx/ ram 16gb/ geforce rtx™ 4070/ 1tb ssd/ windows 11),intel core i7 14700hx,geforce rtx 4070,16.0,ddr5,1024.0,ssd,yes,16.0,2560x1600,240.0,,65.0,4.0,2.3,windows 11 home,24.0,42990000,35.9,26.64,2.77,0.0,1.0,1.0,0.0,0.0,intel core i7 14700hx,2.10,5.50,8,16,1.50,3.90,12.0,12.0,55.00,37380,3997,8 x 32 kb,8 x 48 kb,8 x 2048 kb,33 mb,12 x 64 kb,12 x 32 kb,3 x 4096 kb,132887,94535,176,48473,26683,445064,2430,26185,3997,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
546,phongvu,msi,laptop msi creator m16 hx c14vfg-040vn (i7-14700hx/ ram 32gb/ geforce rtx™ 4060/ 1tb ssd/ windows 11),intel core i7 14700hx,geforce rtx 4060,16.0,ddr5,1024.0,ssd,yes,16.0,2560x1600,240.0,,65.0,4.0,2.2,windows 11 home,24.0,45990000,35.9,25.9,2.69,0.0,1.0,1.0,0.0,0.0,intel core i7 14700hx,2.10,5.50,8,16,1.50,3.90,12.0,12.0,55.00,37380,3997,8 x 32 kb,8 x 48 kb,8 x 2048 kb,33 mb,12 x 64 kb,12 x 32 kb,3 x 4096 kb,132887,94535,176,48473,26683,445064,2430,26185,3997,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
547,phongvu,msi,laptop msi creator z17 hx studio a14vft-273vn (i7-14700hx/ ram 64gb/ geforce rtx™ 4060/ 2tb ssd/ windows 11),intel core i7 14700hx,geforce rtx 4060,32.0,ddr5,2048.0,ssd,yes,17.0,2560x1600,165.0,,90.0,4.0,2.5,windows 11 home,24.0,68990000,38.2,26.0,1.9,0.0,1.0,1.0,0.0,0.0,intel core i7 14700hx,2.10,5.50,8,16,1.50,3.90,12.0,12.0,55.00,37380,3997,8 x 32 kb,8 x 48 kb,8 x 2048 kb,33 mb,12 x 64 kb,12 x 32 kb,3 x 4096 kb,132887,94535,176,48473,26683,445064,2430,26185,3997,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
548,phongvu,msi,laptop msi creator z17 hx studio a14vgt-272vn (i7-14700hx/ ram 32gb/ geforce rtx™ 4070/ 2tb ssd/ windows 11),intel core i7 14700hx,geforce rtx 4070,16.0,ddr5,2048.0,ssd,yes,17.0,2560x1600,165.0,,90.0,4.0,2.5,windows 11 home,24.0,71990000,38.2,26.0,1.9,0.0,1.0,1.0,0.0,0.0,intel core i7 14700hx,2.10,5.50,8,16,1.50,3.90,12.0,12.0,55.00,37380,3997,8 x 32 kb,8 x 48 kb,8 x 2048 kb,33 mb,12 x 64 kb,12 x 32 kb,3 x 4096 kb,132887,94535,176,48473,26683,445064,2430,26185,3997,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
549,phongvu,lenovo,laptop gaming lenovo loq 15iax9 - 83fq0005vn (i5-12450hx/ram 16gb/intel arc a530m/512gb ssd/ 11),intel core i5 12450hx,,16.0,ddr5,512.0,ssd,yes,15.6,1920x1080,144.0,300.0,,4.0,2.4,windows 11 home,24.0,19990000,,,,0.0,1.0,1.0,0.0,0.0,intel core i5 12450hx,,4.40,4,8,,3.10,4.0,4.0,148.00,18668,3397,4 x 32 kb,4 x 48 kb,4 x 1280 kb,12 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,57737,43531,58,23245,12258,222404,1183,13985,3397,,,,,,,,,,,,,
550,phongvu,asus,laptop asus vivobook s 16 oled m5606na-mx029w (ryzen 5 7535hs/ ram 16gb/ onboard graphics/ 512gb ssd/ windows 11),amd ryzen 5 7535hs,,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,,500.0,75.0,4.0,1.7,windows 11 home,24.0,21390000,35.97,23.25,1.79,0.0,1.0,1.0,0.0,0.0,amd ryzen 5 7535hs,3.30,4.60,6,12,,,,,35.00,18408,3170,6 x 32 kb,6 x 32 kb,6 x 512 kb,16 mb,,,,63980,36382,50,23123,14141,229245,870,15997,3170,,,,,,,,,,,,,
551,phongvu,asus,laptop asus rog strix g16 g614jvr-n4141w (i9-14900hx/ ram 32gb/ geforce rtx™ 4060/ 512gb ssd/ windows 11),intel core i9 14900hx,geforce rtx 4060,16.0,ddr4,512.0,ssd,yes,16.0,2560x1600,240.0,,90.0,4.0,2.5,windows 11 home,24.0,49890000,35.4,26.4,3.04,0.0,1.0,1.0,0.0,0.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
552,phongvu,dell,laptop dell inspiron 14 5440 - n5440-i5u085w11ibu (i5-1334u) (xanh),intel core i5 1334u,,8.0,ddr5,512.0,ssd,yes,14.0,1920x1200,,250.0,41.0,3.0,1.7,windows 11 home,12.0,19290000,31.4,22.62,1.81,0.0,1.0,1.0,0.0,0.0,intel core i5 1334u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,13218,3259,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,49703,34654,38,16545,9268,149807,694,8572,3259,,,,,,,,,,,,,
553,phongvu,hp,laptop hp probook 440 g10 - 9h8u1pt (i3-1315u) (bạc),intel core i3 1315u,,8.0,ddr4,256.0,ssd,yes,14.0,1920x1080,,,51.0,3.0,1.4,windows 11 home,12.0,16990000,32.19,21.39,1.99,0.0,2.0,1.0,0.0,0.0,intel core i3 1315u,1.20,4.50,2,4,0.90,3.30,4.0,4.0,15.00,12168,3516,2 x 32 kb,2 x 48 kb,2 x 1280 kb,10 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,38961,28164,45,14843,8070,134644,764,7806,3516,,,,,,,,,,,,,
554,phongvu,hp,laptop hp probook 440 g10 - 9h8u3pt (i5-1335u) (bạc),intel core i5 1335u,,8.0,ddr4,256.0,ssd,yes,14.0,1920x1080,,,51.0,3.0,1.4,windows 11 home,12.0,20590000,32.19,21.39,1.99,0.0,2.0,1.0,0.0,0.0,intel core i5 1335u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,14730,3414,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,53033,36302,52,18312,10329,164232,861,9177,3414,,,,,,,,,,,,,
555,phongvu,acer,laptop acer gaming predator helios 16 - ph16-72-95zm (i9-14900hx/ ram 32gb/ geforce rtx™ 4080/ 2tb ssd/ windows 11),intel core i9 14900hx,geforce rtx 4080,16.0,ddr5,1024.0,ssd,yes,16.0,2560x1600,250.0,1000.0,90.0,4.0,2.7,windows 11 home,12.0,75390000,35.78,27.76,2.69,0.0,3.0,1.0,0.0,0.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4080,25099.0,pcie 4.0 x16,12288.0,1860.0,12_2,4.6,150.0,286.0,161.0,248.0,96.0,11446.0
556,phongvu,asus,laptop asus vivobook s 14 flip tn3402ya-lz192w (ryzen 5 7530u/ ram 16gb/ onboard graphics/ 512gb ssd/ windows 11),amd ryzen 5 7530u,,16.0,ddr4,512.0,ssd,yes,14.0,1920x1200,,,50.0,3.0,1.4,windows 11 home,24.0,18990000,31.32,22.76,1.89,0.0,1.0,1.0,0.0,0.0,amd ryzen 5 7530u,2.00,4.50,6,12,,,,,15.00,15977,3112,6 x 32 kb,6 x 32 kb,6 x 512 kb,16 mb,,,,59633,31852,48,20023,12214,191138,683,12599,3112,,,,,,,,,,,,,
557,phongvu,msi,laptop gaming msi stealth 16 ai studio a1vgg-089vn (ultra 9-185h/ram 16gb/geforce rtx 4070/2tb ssd/ windows 11),intel core ultra 9 185h,geforce rtx 4070,16.0,ddr5,2048.0,ssd,yes,16.0,2560x1600,240.0,,99.0,4.0,2.0,windows 11 home,36.0,61990000,35.58,25.97,1.99,0.0,1.0,1.0,0.0,0.0,intel core ultra 9 185h,2.30,5.10,6,12,1.80,3.80,10.0,10.0,45.00,29319,3702,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,99135,73478,124,38235,19907,340819,1988,20244,3702,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
558,phongvu,msi,laptop msi raider ge68 hx 14vig-496vn (i9-14900hx/ ram 32gb/ geforce rtx™ 4090/ 2tb ssd/ windows 11),intel core i9 14900hx,geforce rtx 4090,32.0,ddr5,2048.0,ssd,yes,16.0,2560x1600,240.0,,99.0,4.0,2.7,windows 11 home,36.0,89990000,35.7,28.4,2.79,0.0,2.0,1.0,0.0,0.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4090,27668.0,pcie 4.0 x16,16384.0,1455.0,12_2,4.6,150.0,314.0,181.0,270.0,106.0,12653.0
559,phongvu,hp,laptop ai hp victus 16-s0139ax - 9q986pa (ryzen 7 7840hs/ram 32gb/geforce rtx 4060/512gb ssd/windows 11),amd ryzen 7 7840hs,geforce rtx 4060,16.0,ddr5,512.0,ssd,yes,16.1,1920x1080,144.0,250.0,70.0,4.0,2.3,windows 11 home,12.0,36390000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,amd ryzen 7 7840hs,3.80,5.10,8,16,,,,,54.00,28908,3785,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,100265,60846,89,39677,20946,350660,1389,26105,3785,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
560,phongvu,hp,laptop ai hp victus 16-s0138ax - 9q985pa (ryzen 7 7840hs/ram 32gb/geforce rtx 4070/512gb ssd/windows 11),amd ryzen 7 7840hs,geforce rtx 4070,16.0,ddr5,512.0,ssd,yes,16.1,1920x1080,144.0,250.0,70.0,4.0,2.3,windows 11 home,12.0,40290000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,amd ryzen 7 7840hs,3.80,5.10,8,16,,,,,54.00,28908,3785,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,100265,60846,89,39677,20946,350660,1389,26105,3785,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
561,phongvu,hp,laptop hp spectre x360 14-ef2062tu - 8f5t5pa (i7-1355u/ ram 16gb/ onboard graphics/ 1tb ssd/ windows 11),intel core i7 1355u,,16.0,ddr4,1024.0,ssd,yes,13.5,3000x2000,,500.0,66.0,4.0,1.4,windows 11 home,12.0,48390000,29.8,22.04,1.69,0.0,1.0,1.0,0.0,0.0,intel core i7 1355u,1.70,5.00,2,4,1.20,3.70,8.0,8.0,15.00,14828,3504,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,54333,36303,56,18079,10171,160029,935,8891,3504,,,,,,,,,,,,,
562,phongvu,msi,laptop msi titan 18 hx a14vig-205vn (i9-14900hx/ ram 128gb/ geforce rtx™ 4090/ 4tb ssd/ windows 11),intel core i9 14900hx,geforce rtx 4090,32.0,ddr5,2048.0,ssd,yes,18.0,3840x2400,,1000.0,99.0,4.0,3.6,windows 11 home,36.0,149990000,40.4,30.75,3.2,0.0,3.0,1.0,0.0,0.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4090,27668.0,pcie 4.0 x16,16384.0,1455.0,12_2,4.6,150.0,314.0,181.0,270.0,106.0,12653.0
563,phongvu,hp,laptop hp victus 16-r0227tx - 9q978pa (i5-13500h/ ram 32gb/ geforce rtx™ 4060/ 512gb ssd/ windows 11),intel core i5 13500h,geforce rtx 4060,16.0,ddr5,512.0,ssd,yes,16.1,1920x1080,144.0,250.0,70.0,4.0,2.3,windows 11 home,12.0,33990000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,intel core i5 13500h,3.50,4.70,4,8,,,8.0,8.0,45.00,22701,3536,4 x 32 kb,4 x 48 kb,4 x 1280 kb,18 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,76906,55639,77,29549,15984,273500,1339,15980,3536,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
564,phongvu,hp,laptop hp victus 16-s0141ax - 9q988pa (ryzen 7 7840hs/ ram 32gb/ geforce rtx™ 4050/ 512gb ssd/ windows 11),amd ryzen 7 7840hs,geforce rtx 4050,16.0,ddr5,512.0,ssd,yes,16.1,1920x1080,144.0,250.0,70.0,4.0,2.3,windows 11 home,12.0,34990000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,amd ryzen 7 7840hs,3.80,5.10,8,16,,,,,54.00,28908,3785,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,100265,60846,89,39677,20946,350660,1389,26105,3785,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
565,phongvu,hp,laptop ai hp omen 16-xf0071ax - 8w946pa (ryzen 7 7840hs/ram 32gb/geforce rtx 4060/1tb ssd/windows 11),amd ryzen 7 7840hs,geforce rtx 4060,16.0,ddr5,1024.0,ssd,yes,16.1,2560x1440,240.0,300.0,83.0,6.0,2.4,windows 11 home,12.0,57390000,36.9,25.94,2.35,0.0,2.0,1.0,0.0,0.0,amd ryzen 7 7840hs,3.80,5.10,8,16,,,,,54.00,28908,3785,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,100265,60846,89,39677,20946,350660,1389,26105,3785,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
566,phongvu,asus,laptop asus zenbook 14 oled - um3402ya-km405w (ryzen 5 7530u/ ram 16gb/ onboard graphics/ 512gb ssd/ windows 11),amd ryzen 5 7530u,,16.0,ddr4,512.0,ssd,yes,14.0,2880x1800,90.0,400.0,75.0,4.0,1.4,windows 11 home,24.0,21690000,31.36,22.06,1.69,0.0,2.0,1.0,0.0,0.0,amd ryzen 5 7530u,2.00,4.50,6,12,,,,,15.00,15977,3112,6 x 32 kb,6 x 32 kb,6 x 512 kb,16 mb,,,,59633,31852,48,20023,12214,191138,683,12599,3112,,,,,,,,,,,,,
